ID,Prey,PreyGroup,Predator,PredGroup,PredStrategy,FoodSource,Reference,Reference_link,Observation
1048,Magellania_venosa,Brachiopoda,Eurypodius_sp,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1049,Terebratella_dorsata,Brachiopoda,Eurypodius_sp,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1050,Astarte_sp,Bivalvia,Falsilunatia_carcellesi,Gastropoda,Hunter,Heterotroph,Liuzzi_etal_2019,https://www.conicet.gov.ar/new_scp/detalle.php?keywords=&id=37370&congresos=yes&detalles=yes&congr_id=9632053,Inferred from Falsilunatia_patagonica
1051,Bivalvia *,Bivalvia,Falsilunatia_carcellesi,Gastropoda,Hunter,Heterotroph,Pastorino_pers.com.,NA,* shell-drilling spp; need to be more specific (which Bivalvia?)
1052,Liothyrella_uva,Brachiopoda,Falsilunatia_carcellesi,Gastropoda,Hunter,Heterotroph,Gordillo_etal_2019,https://doi.org/10.1007/s12526-019-00935-1,
1053,Magellania_venosa,Brachiopoda,Falsilunatia_carcellesi,Gastropoda,Hunter,Heterotroph,Gordillo_etal_2019,https://doi.org/10.1007/s12526-019-00935-1,
1054,Terebratella_dorsata,Brachiopoda,Falsilunatia_carcellesi,Gastropoda,Hunter,Heterotroph,Gordillo_etal_2019,https://doi.org/10.1007/s12526-019-00935-1,
1055,Zooplankton *,Zooplankton,Filellum_sp,Cnidaria,Suspension-feeder,Heterotroph,Encyclopedia of Life,https://eol.org/pages/46552138,* need to be more specific (which Zooplankton?)
1056,Phytoplankton *,Phytoplankton,Fissarcturus_patagonicus,Isopoda,Suspension-feeder,Primary producer,Doti_pers.com.,NA,* consultar por phytoplankton resuspendido
1057,Phytoplankton *,Phytoplankton,Flabellum_apertum,Cnidaria,Suspension-feeder,Primary producer,Encyclopedia of Life,https://eol.org/pages/2551457,* need to be more specific (which Phytoplankton?)
1058,Detritus,Non-living,Foraminifera,Foraminifera,Deposit-feeder,Detritus,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Foraminifera,
1059,Astarte_sp,Bivalvia,Fuegotrophon_pallidus,Gastropoda,Hunter,Heterotroph,Liuzzi_etal_2019,https://www.conicet.gov.ar/new_scp/detalle.php?keywords=&id=37370&congresos=yes&detalles=yes&congr_id=9632053,
1060,Bivalvia *,Bivalvia,Fuegotrophon_pallidus,Gastropoda,Hunter,Heterotroph,Pastorino_pers.com.,NA,* shell-drilling spp; need to be more specific (which Bivalvia?)
1061,Calliostoma_modestulum,Gastropoda,Fuegotrophon_pallidus,Gastropoda,Hunter,Heterotroph,Gordillo_pers.com.,NA,
1062,Calliostoma_moebiusi,Gastropoda,Fuegotrophon_pallidus,Gastropoda,Hunter,Heterotroph,Gordillo_pers.com.,NA,
1063,Colpospirella_algida,Gastropoda,Fuegotrophon_pallidus,Gastropoda,Hunter,Heterotroph,Gordillo_pers.com.,NA,
1064,Cyclochlamys_argentina,Bivalvia,Fuegotrophon_pallidus,Gastropoda,Hunter,Heterotroph,Gordillo_pers.com.,NA,
1065,Epitonium_sp,Gastropoda,Fuegotrophon_pallidus,Gastropoda,Hunter,Heterotroph,Gordillo_pers.com.,NA,
1066,Eurhomalea_sp,Bivalvia,Fuegotrophon_pallidus,Gastropoda,Hunter,Heterotroph,Gordillo_pers.com.,NA,
1067,Hiatella_sp,Bivalvia,Fuegotrophon_pallidus,Gastropoda,Hunter,Heterotroph,Gordillo_pers.com.,NA,
1068,Liothyrella_uva,Brachiopoda,Fuegotrophon_pallidus,Gastropoda,Hunter,Heterotroph,Gordillo_etal_2019,https://doi.org/10.1007/s12526-019-00935-1,Colapsar las 3 sp de Brachiopoda?
1069,Liothyrella_uva,Brachiopoda,Fuegotrophon_pallidus,Gastropoda,Hunter,Heterotroph,Gordillo_etal_2019,https://doi.org/10.1007/s12526-019-00935-1,
1070,Magellania_venosa,Brachiopoda,Fuegotrophon_pallidus,Gastropoda,Hunter,Heterotroph,Gordillo_etal_2019,https://doi.org/10.1007/s12526-019-00935-1,Colapsar las 3 sp de Brachiopoda?
1071,Magellania_venosa,Brachiopoda,Fuegotrophon_pallidus,Gastropoda,Hunter,Heterotroph,Gordillo_etal_2019,https://doi.org/10.1007/s12526-019-00935-1,
1072,Odostomia_sp,Gastropoda,Fuegotrophon_pallidus,Gastropoda,Hunter,Heterotroph,Gordillo_pers.com.,NA,
1073,Pellilitorina_pellita,Gastropoda,Fuegotrophon_pallidus,Gastropoda,Hunter,Heterotroph,Gordillo_pers.com.,NA,
1074,Terebratella_dorsata,Brachiopoda,Fuegotrophon_pallidus,Gastropoda,Hunter,Heterotroph,Gordillo_etal_2019,https://doi.org/10.1007/s12526-019-00935-1,Colapsar las 3 sp de Brachiopoda?
1075,Terebratella_dorsata,Brachiopoda,Fuegotrophon_pallidus,Gastropoda,Hunter,Heterotroph,Gordillo_etal_2019,https://doi.org/10.1007/s12526-019-00935-1,
1076,Zygochlamys_patagonica,Bivalvia,Fuegotrophon_pallidus,Gastropoda,Hunter,Heterotroph,Gordillo_pers.com.,NA,
1077,Amphipoda *,Amphipoda,Fulmarus_glacialoides,SeaBirds,Hunter,Heterotroph,Encyclopedia of Life,https://eol.org/pages/45511495,
1078,Dissostichus_eleginoides,Fish_BenPel,Fulmarus_glacialoides,SeaBirds,Hunter,Heterotroph,Encyclopedia of Life,https://eol.org/pages/45511495,
1079,Doryteuthis_gahi,Cephalopoda,Fulmarus_glacialoides,SeaBirds,Hunter,Heterotroph,Encyclopedia of Life,https://eol.org/pages/45511495,
1080,Euphausia_spp,Zooplankton,Fulmarus_glacialoides,SeaBirds,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=eats&resultType=json&sourceTaxon=Fulmarus%20glacialoides,
1081,Necromass,Non-living,Fulmarus_glacialoides,SeaBirds,Scavenger,Necromass,RayaRey_pers.com.,NA,
1082,Sprattus_fuegensis,Fish_Pel,Fulmarus_glacialoides,SeaBirds,Hunter,Heterotroph,RayaRey_pers.com.,NA,
1083,Themisto_gaudichaudii,Amphipoda,Fulmarus_glacialoides,SeaBirds,Hunter,Heterotroph,RayaRey_pers.com.,NA,
1084,Psolus_antarcticus,Echinodermata,Fusitriton_magellanicus,Gastropoda,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Psolus,Inferred from Psolus_sp
1085,Psolus_antarcticus,Echinodermata,Fusitriton_magellanicus,Gastropoda,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Psolus,
1086,Psolus_patagonicus,Echinodermata,Fusitriton_magellanicus,Gastropoda,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Psolus,Inferred from Psolus_sp
1087,Psolus_patagonicus,Echinodermata,Fusitriton_magellanicus,Gastropoda,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Psolus,
1088,Psolus_segregatus,Echinodermata,Fusitriton_magellanicus,Gastropoda,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Psolus,Inferred from Psolus_sp
1089,Psolus_segregatus,Echinodermata,Fusitriton_magellanicus,Gastropoda,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Psolus,
1090,Sabellidae,Polychaeta,Fusitriton_magellanicus,Gastropoda,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Sabellidae,
1091,Zygochlamys_patagonica,Bivalvia,Fusitriton_magellanicus,Gastropoda,Hunter,Heterotroph,Botto_etal_2006,https://doi.org/10.1016/j.fishres.2006.06.001,
1092,Coelorinchus_fasciatus,Fish_BenPel,Genypterus_blacodes,Fish_Demersal,Hunter,Heterotroph,Encyclopedia of Life,https://eol.org/pages/46564798,
1093,Coelorinchus_fasciatus,Fish_Demersal,Genypterus_blacodes,Fish_Demersal,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Coelorinchus%20fasciatus,
1094,Doryteuthis_gahi,Cephalopoda,Genypterus_blacodes,Fish_Demersal,Hunter,Heterotroph,FishBase,https://www.fishbase.in/trophiceco/DietCompoSummary.php?dietcode=683&genusname=Genypterus&speciesname=blacodes,
1095,Enteroctopus_megalocyathus,Cephalopoda,Genypterus_blacodes,Fish_Demersal,Hunter,Heterotroph,Cousseau&Perrotta_2000,https://www.inidep.edu.ar/wordpress/?page_id=839,
1096,Euphausia_spp,Zooplankton,Genypterus_blacodes,Fish_Demersal,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Genypterus%20blacodes,
1097,Isopoda *,Isopoda,Genypterus_blacodes,Fish_Demersal,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Genypterus%20blacodes,
1098,Macrouridae *,Fish_BenPel,Genypterus_blacodes,Fish_Demersal,Hunter,Heterotroph,FishBase,https://www.fishbase.in/trophiceco/DietCompoSummary.php?dietcode=683&genusname=Genypterus&speciesname=blacodes,* need to be more specific (which Macrouridae?)
1099,Mancopsetta_maculata,Fish_Demersal,Genypterus_blacodes,Fish_Demersal,Hunter,Heterotroph,FishBase,https://www.fishbase.in/trophiceco/DietCompoSummary.php?dietcode=683&genusname=Genypterus&speciesname=blacodes,
1100,Micromesistius_australis,Fish_Pel,Genypterus_blacodes,Fish_Demersal,Hunter,Heterotroph,Encyclopedia of Life,https://eol.org/pages/46565540,
1101,Munida_gregaria,Decapoda,Genypterus_blacodes,Fish_Demersal,Hunter,Heterotroph,Vinuesa&Varisco_2007,http://dx.doi.org/10.4067/S0717-71782007000200003,
1102,Notophycis_marginata,Fish_BenPel,Genypterus_blacodes,Fish_Demersal,Hunter,Heterotroph,Encyclopedia of Life,https://eol.org/pages/46565540,
1103,Ophiuroidea *,Echinodermata,Genypterus_blacodes,Fish_Demersal,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Genypterus%20blacodes,
1104,Detritus,Non-living,Glabraster_antarctica,Echinodermata,Deposit-feeder,Detritus,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Glabraster%20antarctica,
1105,Diatoms_benthic,Diatoms,Glabraster_antarctica,Echinodermata,Grazer,Primary producer,Encyclopedia of Life,https://eol.org/pages/45328729,
1106,Diatoms_centric,Diatoms,Glabraster_antarctica,Echinodermata,Grazer,Primary producer,Encyclopedia of Life,https://eol.org/pages/45328729,
1107,Diatoms_pennate,Diatoms,Glabraster_antarctica,Echinodermata,Grazer,Primary producer,Encyclopedia of Life,https://eol.org/pages/45328729,
1108,Dissostichus_eleginoides,Fish_BenPel,Globicephala_melas,MarineMammals_3,Hunter,Heterotroph,Riccialdelli_pers.com.,NA,
1109,Doryteuthis_gahi,Cephalopoda,Globicephala_melas,MarineMammals_3,Hunter,Heterotroph,Clarke&Goodall_1994,https://doi.org/10.1017/S0954102094000234,
1110,Enteroctopus_megalocyathus,Cephalopoda,Globicephala_melas,MarineMammals_3,Hunter,Heterotroph,Riccialdelli_pers.com.,NA,
1111,Lepidonotothen_squamifrons,Fish_BenPel,Globicephala_melas,MarineMammals_3,Hunter,Heterotroph,Riccialdelli_pers.com.,NA,
1112,Macruronus_novaezelandiae,Fish_BenPel,Globicephala_melas,MarineMammals_3,Hunter,Heterotroph,Riccialdelli_pers.com.,NA,
1113,Patagonotothen_cornucola,Fish_BenPel,Globicephala_melas,MarineMammals_3,Hunter,Heterotroph,Riccialdelli_pers.com.,NA,
1114,Patagonotothen_guntheri,Fish_BenPel,Globicephala_melas,MarineMammals_3,Hunter,Heterotroph,Riccialdelli_pers.com.,NA,
1115,Patagonotothen_kreffti,Fish_BenPel,Globicephala_melas,MarineMammals_3,Hunter,Heterotroph,Riccialdelli_pers.com.,NA,
1116,Patagonotothen_ramsayi,Fish_BenPel,Globicephala_melas,MarineMammals_3,Hunter,Heterotroph,Riccialdelli_pers.com.,NA,
1117,Cumacea *,Cumacea,Glycera_capitata,Polychaeta,Hunter,Heterotroph,Retiere_1967,Ver LeonGonzalez_etal_2009 (pag 215),* consultar S. Calla
1118,Detritus,Non-living,Glycera_capitata,Polychaeta,Deposit-feeder,Detritus,Jumars_etal_2015,https://doi.org/10.1146/annurev-marine-010814-020007,
1119,Eunereis_patagonica,Polychaeta,Glycera_capitata,Polychaeta,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Nereididae,Inferred from Nereididae
1120,Nicon_maculata,Polychaeta,Glycera_capitata,Polychaeta,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Nereididae,Inferred from Nereididae
1121,Syllidae,Polychaeta,Glycera_capitata,Polychaeta,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Syllidae,
1122,Cumacea *,Cumacea,Glycera_papillosa,Polychaeta,Hunter,Heterotroph,Retiere_1967,Ver LeonGonzalez_etal_2009 (pag 215),* consultar S. Calla
1123,Detritus,Non-living,Glycera_papillosa,Polychaeta,Deposit-feeder,Detritus,Jumars_etal_2015,https://doi.org/10.1146/annurev-marine-010814-020007,Inferred from Glycera_capitata
1124,Eunereis_patagonica,Polychaeta,Glycera_papillosa,Polychaeta,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Nereididae,Inferred from Nereididae
1125,Nicon_maculata,Polychaeta,Glycera_papillosa,Polychaeta,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Nereididae,Inferred from Nereididae
1126,Syllidae,Polychaeta,Glycera_papillosa,Polychaeta,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Syllidae,
1127,Rhincalanus_gigas,Zooplankton,Gorgonocephalus_chilensis,Echinodermata,Hunter,Heterotroph,GATEWAy,https://doi.org/10.25829/iDiv.283-3-756,
1128,Calanus_spp,Zooplankton,Gorgonocephalus_chilensis,Echinodermata,Hunter,Heterotroph,GATEWAy,https://doi.org/10.25829/iDiv.283-3-756,
1129,Zooplankton *,Zooplankton,Grammaria_abietina,Cnidaria,Suspension-feeder,Heterotroph,Encyclopedia of Life,https://eol.org/pages/46552151,* need to be more specific (which Zooplankton?)
1130,Coscinodiscus_sp,Diatoms,Gymnodinium_sp,Dinoflagellates,Suspension-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Gymnodinium&targetTaxon,
1131,Emiliania_huxleyi,Coccolithophorids,Gymnodinium_sp,Dinoflagellates,Suspension-feeder,Primary producer,Encyclopedia of Life,https://eol.org/pages/901805,
1132,Phaeocystis_antarctica,Coccolithophorids,Gymnodinium_sp,Dinoflagellates,Suspension-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Gymnodinium&targetTaxon,
1133,Synechococcus_sp,Picophytoplankton,Gymnodinium_sp,Dinoflagellates,Suspension-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Gymnodinium&targetTaxon,
1134,Thalassionema_nitzschioides,Diatoms,Gymnodinium_sp,Dinoflagellates,Suspension-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Gymnodinium&targetTaxon,
1135,Diatoms_benthic,Diatoms,Gyrodinium_sp,Dinoflagellates,Suspension-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Gyrodinium&targetTaxon,* need to be more specific (which Bacillariophyceae?)
1136,Diatoms_centric,Diatoms,Gyrodinium_sp,Dinoflagellates,Suspension-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Gyrodinium&targetTaxon,* need to be more specific (which Bacillariophyceae?)
1137,Diatoms_pennate,Diatoms,Gyrodinium_sp,Dinoflagellates,Suspension-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Gyrodinium&targetTaxon,* need to be more specific (which Bacillariophyceae?)
1138,Zooplankton *,Zooplankton,Halecium_beanii,Cnidaria,Suspension-feeder,Heterotroph,Encyclopedia of Life,https://eol.org/pages/46551948,* need to be more specific (which Zooplankton?)
1139,Zooplankton *,Zooplankton,Halecium_delicatulum,Cnidaria,Suspension-feeder,Heterotroph,Encyclopedia of Life,https://eol.org/pages/46551931,* need to be more specific (which Zooplankton?)
1140,Zooplankton *,Zooplankton,Halecium_jaederholmi,Cnidaria,Suspension-feeder,Heterotroph,Encyclopedia of Life,https://eol.org/pages/46551988,* need to be more specific (which Zooplankton?)
1141,Aglaophamus_virginis,Polychaeta,Halicarcinus_planatus,Decapoda,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Aglaophamus,
1142,Amphipoda *,Amphipoda,Halicarcinus_planatus,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,* sp < 25 mm. Consultar M Diez
1143,Detritus,Non-living,Halicarcinus_planatus,Decapoda,Suspension-feeder,Detritus,LeBourg_PhDTesis_2020,https://www.researchgate.net/publication/342305523_Trophic_ecology_of_Southern_Ocean_sea_stars_Influence_of_environmental_drivers_on_trophic_diversity,
1144,Isopoda *,Isopoda,Halicarcinus_planatus,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,* sp < 25 mm. Consultar M Diez
1145,Azadinium_sp,Dinoflagellates,Halichondrida,Porifera,Suspension-feeder,Primary producer,Koopmans_etal_2015,https://doi.org/10.1007/s10126-014-9594-8,Inferred from Halichondria_panicea
1146,Bacteria,Bacteria,Halichondrida,Porifera,Suspension-feeder,Bacteria,Lüskow_etal_2019,https://doi.org/10.3354/meps12785,Inferred from Halichondria_panicea
1147,Diatoms_benthic,Diatoms,Halichondrida,Porifera,Suspension-feeder,Primary producer,Lüskow_etal_2019,https://doi.org/10.3354/meps12785,Inferred from Halichondria_panicea
1148,Diatoms_centric,Diatoms,Halichondrida,Porifera,Suspension-feeder,Primary producer,Lüskow_etal_2019,https://doi.org/10.3354/meps12785,Inferred from Halichondria_panicea
1149,Diatoms_pennate,Diatoms,Halichondrida,Porifera,Suspension-feeder,Primary producer,Lüskow_etal_2019,https://doi.org/10.3354/meps12785,Inferred from Halichondria_panicea
1150,Dinoflagellates_heterosol,Dinoflagellates,Halichondrida,Porifera,Suspension-feeder,Heterotroph,Koopmans_etal_2015,https://doi.org/10.1007/s10126-014-9594-8,Inferred from Halichondria_panicea
1151,Gymnodinium_sp,Dinoflagellates,Halichondrida,Porifera,Suspension-feeder,Primary producer,Koopmans_etal_2015,https://doi.org/10.1007/s10126-014-9594-8,Inferred from Halichondria_panicea
1152,Azadinium_sp,Dinoflagellates,Haliclona_sp,Porifera,Suspension-feeder,Primary producer,Ruppert_etal_2004,"Ruppert, E. E., Fox, R. S., & Barnes, R. D. (2004). Invertebrate zoology: a functional evolutionary approach. Brooks/Cole Publishing Company.",Inferred from Porifera
1153,Detritus,Non-living,Haliclona_sp,Porifera,Suspension-feeder,Detritus,Marina_etal_2018,https://doi.org/10.1016/j.ecss.2017.10.015,Inferred from Potter Cove FW (Antarctic Peninsula)
1154,Detritus,Non-living,Haliclona_sp,Porifera,Suspension-feeder,Detritus,Marina_etal_2018,https://doi.org/10.1016/j.ecss.2017.10.015,Inferred from Potter Cove FW (Antarctic Peninsula)
1155,Diatoms_benthic,Diatoms,Haliclona_sp,Porifera,Suspension-feeder,Primary producer,Marina_etal_2018,https://doi.org/10.1016/j.ecss.2017.10.015,Inferred from Potter Cove FW (Antarctic Peninsula)
1156,Diatoms_centric,Diatoms,Haliclona_sp,Porifera,Suspension-feeder,Primary producer,Marina_etal_2018,https://doi.org/10.1016/j.ecss.2017.10.015,Inferred from Potter Cove FW (Antarctic Peninsula)
1157,Diatoms_pennate,Diatoms,Haliclona_sp,Porifera,Suspension-feeder,Primary producer,Marina_etal_2018,https://doi.org/10.1016/j.ecss.2017.10.015,Inferred from Potter Cove FW (Antarctic Peninsula)
1158,Dictyocha_speculum,Silicoflagellates,Haliclona_sp,Porifera,Suspension-feeder,Primary producer,Ruppert_etal_2004,"Ruppert, E. E., Fox, R. S., & Barnes, R. D. (2004). Invertebrate zoology: a functional evolutionary approach. Brooks/Cole Publishing Company.",Inferred from Porifera
1159,Dinophysis_acuminata,Dinoflagellates,Haliclona_sp,Porifera,Suspension-feeder,Primary producer,Ruppert_etal_2004,"Ruppert, E. E., Fox, R. S., & Barnes, R. D. (2004). Invertebrate zoology: a functional evolutionary approach. Brooks/Cole Publishing Company.",Inferred from Porifera
1160,Emiliania_huxleyi,Coccolithophorids,Haliclona_sp,Porifera,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
1161,Foraminifera,Foraminifera,Haliclona_sp,Porifera,Suspension-feeder,Heterotroph,Ruppert_etal_2004,"Ruppert, E. E., Fox, R. S., & Barnes, R. D. (2004). Invertebrate zoology: a functional evolutionary approach. Brooks/Cole Publishing Company.",Inferred from Porifera
1162,Phaeocystis_antarctica,Coccolithophorids,Haliclona_sp,Porifera,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
1163,Synechococcus_sp,Picophytoplankton,Haliclona_sp,Porifera,Suspension-feeder,Primary producer,Ruppert_etal_2004,"Ruppert, E. E., Fox, R. S., & Barnes, R. D. (2004). Invertebrate zoology: a functional evolutionary approach. Brooks/Cole Publishing Company.",Inferred from Porifera
1164,Cyrtostrombidium_sp,Ciliates,Halipteris_africana,Cnidaria,Suspension-feeder,Heterotroph,Marina_etal_2018,https://doi.org/10.1016/j.ecss.2017.10.015,"Inferred from Malacobelemnon daytoni (Pennatulacea, Potter Cove FW)"
1165,Detritus,Non-living,Halipteris_africana,Cnidaria,Suspension-feeder,Detritus,,,
1166,Diatoms_benthic,Diatoms,Halipteris_africana,Cnidaria,Suspension-feeder,Primary producer,Marina_etal_2018,https://doi.org/10.1016/j.ecss.2017.10.015,Inferred from Potter Cove FW (Antarctic Peninsula)
1167,Dinoflagellates_heterosol,Dinoflagellates,Halipteris_africana,Cnidaria,Suspension-feeder,Heterotroph,Marina_etal_2018,https://doi.org/10.1016/j.ecss.2017.10.015,"Inferred from Malacobelemnon daytoni (Pennatulacea, Potter Cove FW)"
1168,Laboea_strobila,Ciliates,Halipteris_africana,Cnidaria,Suspension-feeder,Heterotroph,Marina_etal_2018,https://doi.org/10.1016/j.ecss.2017.10.015,"Inferred from Malacobelemnon daytoni (Pennatulacea, Potter Cove FW)"
1169,Lohmanniella_sp,Ciliates,Halipteris_africana,Cnidaria,Suspension-feeder,Heterotroph,Marina_etal_2018,https://doi.org/10.1016/j.ecss.2017.10.015,"Inferred from Malacobelemnon daytoni (Pennatulacea, Potter Cove FW)"
1170,Strobilidium_sp,Ciliates,Halipteris_africana,Cnidaria,Suspension-feeder,Heterotroph,Marina_etal_2018,https://doi.org/10.1016/j.ecss.2017.10.015,"Inferred from Malacobelemnon daytoni (Pennatulacea, Potter Cove FW)"
1171,Strombidinopsis_sp,Ciliates,Halipteris_africana,Cnidaria,Suspension-feeder,Heterotroph,Marina_etal_2018,https://doi.org/10.1016/j.ecss.2017.10.015,"Inferred from Malacobelemnon daytoni (Pennatulacea, Potter Cove FW)"
1172,Strombidium_conicum,Ciliates,Halipteris_africana,Cnidaria,Suspension-feeder,Heterotroph,Marina_etal_2018,https://doi.org/10.1016/j.ecss.2017.10.015,"Inferred from Malacobelemnon daytoni (Pennatulacea, Potter Cove FW)"
1173,Strombidium_sp,Ciliates,Halipteris_africana,Cnidaria,Suspension-feeder,Heterotroph,Marina_etal_2018,https://doi.org/10.1016/j.ecss.2017.10.015,"Inferred from Malacobelemnon daytoni (Pennatulacea, Potter Cove FW)"
1174,Detritus,Non-living,Haplocheira_barbimana_robusta,Amphipoda,Suspension-feeder,Detritus,GATEWAy,https://doi.org/10.25829/iDiv.283-3-756,Inferred from Haplocheira plumosa
1175,Diatoms_centric,Diatoms,Haplocheira_barbimana_robusta,Amphipoda,Suspension-feeder,Primary producer,GATEWAy,https://doi.org/10.25829/iDiv.283-3-756,Inferred from Haplocheira plumosa
1176,Diatoms_pennate,Diatoms,Haplocheira_barbimana_robusta,Amphipoda,Suspension-feeder,Primary producer,GATEWAy,https://doi.org/10.25829/iDiv.283-3-756,Inferred from Haplocheira plumosa
1177,Dictyocha_speculum,Silicoflagellates,Haplocheira_barbimana_robusta,Amphipoda,Suspension-feeder,Primary producer,GATEWAy,https://doi.org/10.25829/iDiv.283-3-756,Inferred from Haplocheira plumosa
1178,Dinoflagellates_heterosol,Dinoflagellates,Haplocheira_barbimana_robusta,Amphipoda,Suspension-feeder,Primary producer,GATEWAy,https://doi.org/10.25829/iDiv.283-3-756,Inferred from Haplocheira plumosa
1179,Phaeocystis_antarctica,Coccolithophorids,Haplocheira_barbimana_robusta,Amphipoda,Suspension-feeder,Primary producer,GATEWAy,https://doi.org/10.25829/iDiv.283-3-756,Inferred from Haplocheira plumosa
1180,Rhizosolenia_crassa,Diatoms,Haplocheira_barbimana_robusta,Amphipoda,Suspension-feeder,Primary producer,GATEWAy,https://doi.org/10.25829/iDiv.283-3-756,Inferred from Haplocheira plumosa
1181,Amphipoda *,Amphipoda,Harmothoe_sp,Polychaeta,Hunter,Heterotroph,Jumars_etal_2015,https://doi.org/10.1146/annurev-marine-010814-020007,Inferred from Harmothoe_imbricata; * need to be more specific (which Amphipoda?)
1182,Aspidostoma_giganteum,Bryozoa,Harmothoe_sp,Polychaeta,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Harmothoe,
1183,Burdwoodipora_paguricola,Bryozoa,Harmothoe_sp,Polychaeta,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Harmothoe,
1184,Colossendeis_megalonyx,Benthos_Misc,Harmothoe_sp,Polychaeta,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Harmothoe,
1185,Detritus,Non-living,Harmothoe_sp,Polychaeta,Deposit-feeder,Detritus,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Harmothoe,
1186,Diatoms_benthic,Diatoms,Harmothoe_sp,Polychaeta,Deposit-feeder,Primary producer,Jumars_etal_2015,https://doi.org/10.1146/annurev-marine-010814-020007,* need to be more specific (which Bacillariophyceae?)
1187,Diatoms_centric,Diatoms,Harmothoe_sp,Polychaeta,Deposit-feeder,Primary producer,Jumars_etal_2015,https://doi.org/10.1146/annurev-marine-010814-020007,* need to be more specific (which Bacillariophyceae?)
