ID,Prey,PreyGroup,Predator,PredGroup,PredStrategy,FoodSource,Reference,Reference_link,Observation
1133,Psolus_segregatus,Echinodermata,Fusitriton_magellanicus,Gastropoda,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Psolus,Inferred from Psolus_sp
1134,Psolus_segregatus,Echinodermata,Fusitriton_magellanicus,Gastropoda,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Psolus,
1135,Sabellidae,Polychaeta,Fusitriton_magellanicus,Gastropoda,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Sabellidae,
1136,Grimothea_gregaria,Decapoda,Genypterus_blacodes,Fish_Demersal,Hunter,Heterotroph,Vinuesa&Varisco_2007; Giberto_etal_2017,http://dx.doi.org/10.4067/S0717-71782007000200003; http://hdl.handle.net/1834/15206,
1137,Coelorinchus_fasciatus,Fish_BenPel,Genypterus_blacodes,Fish_Demersal,Hunter,Heterotroph,Encyclopedia of Life,https://eol.org/pages/46564798,
1138,Notophycis_marginata,Fish_BenPel,Genypterus_blacodes,Fish_Demersal,Hunter,Heterotroph,Encyclopedia of Life,https://eol.org/pages/46565540,
1139,Micromesistius_australis,Fish_Pel,Genypterus_blacodes,Fish_Demersal,Hunter,Heterotroph,Encyclopedia of Life,https://eol.org/pages/46565540,
1140,Doryteuthis_gahi,Cephalopoda,Genypterus_blacodes,Fish_Demersal,Hunter,Heterotroph,FishBase,https://www.fishbase.in/trophiceco/DietCompoSummary.php?dietcode=683&genusname=Genypterus&speciesname=blacodes,
1141,Macrouridae *,Fish_BenPel,Genypterus_blacodes,Fish_Demersal,Hunter,Heterotroph,FishBase,https://www.fishbase.in/trophiceco/DietCompoSummary.php?dietcode=683&genusname=Genypterus&speciesname=blacodes,* need to be more specific (which Macrouridae?)
1142,Mancopsetta_maculata,Fish_Demersal,Genypterus_blacodes,Fish_Demersal,Hunter,Heterotroph,FishBase,https://www.fishbase.in/trophiceco/DietCompoSummary.php?dietcode=683&genusname=Genypterus&speciesname=blacodes,
1143,Coelorinchus_fasciatus,Fish_Demersal,Genypterus_blacodes,Fish_Demersal,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Coelorinchus%20fasciatus,
1144,Ophiuroidea *,Echinodermata,Genypterus_blacodes,Fish_Demersal,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Genypterus%20blacodes,
1145,Acanthoserolis_schythei,Isopoda,Genypterus_blacodes,Fish_Demersal,Hunter,Heterotroph,Giberto_etal_2017,http://hdl.handle.net/1834/15206,Inferred from Acanthoserolis spp.
1146,Euphausia_spp,Zooplankton,Genypterus_blacodes,Fish_Demersal,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Genypterus%20blacodes,
1147,Enteroctopodidae,Cephalopoda,Genypterus_blacodes,Fish_Demersal,Hunter,Heterotroph,Cousseau&Perrotta_2000,https://www.inidep.edu.ar/wordpress/?page_id=839,
1148,Diatoms_benthic,Diatoms,Glabraster_antarctica,Echinodermata,Grazer,Primary producer,Encyclopedia of Life,https://eol.org/pages/45328729,
1149,Diatoms_centric,Diatoms,Glabraster_antarctica,Echinodermata,Grazer,Primary producer,Encyclopedia of Life,https://eol.org/pages/45328729,
1150,Diatoms_pennate,Diatoms,Glabraster_antarctica,Echinodermata,Grazer,Primary producer,Encyclopedia of Life,https://eol.org/pages/45328729,
1151,Detritus,Non-living,Glabraster_antarctica,Echinodermata,Deposit-feeder,Detritus,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Glabraster%20antarctica,
1152,Doryteuthis_gahi,Cephalopoda,Globicephala_melas,MarineMammals_3,Hunter,Heterotroph,Clarke&Goodall_1994,https://doi.org/10.1017/S0954102094000234,
1153,Enteroctopodidae,Cephalopoda,Globicephala_melas,MarineMammals_3,Hunter,Heterotroph,Riccialdelli_pers.com.,NA,
1154,Dissostichus_eleginoides,Fish_BenPel,Globicephala_melas,MarineMammals_3,Hunter,Heterotroph,Riccialdelli_pers.com.,NA,
1155,Lepidonotothen_squamifrons,Fish_BenPel,Globicephala_melas,MarineMammals_3,Hunter,Heterotroph,Riccialdelli_pers.com.,NA,
1156,Macruronus_novaezelandiae,Fish_BenPel,Globicephala_melas,MarineMammals_3,Hunter,Heterotroph,Riccialdelli_pers.com.,NA,
1157,Patagonotothen_cornucola,Fish_BenPel,Globicephala_melas,MarineMammals_3,Hunter,Heterotroph,Riccialdelli_pers.com.,NA,
1158,Patagonotothen_guntheri,Fish_BenPel,Globicephala_melas,MarineMammals_3,Hunter,Heterotroph,Riccialdelli_pers.com.,NA,
1159,Patagonotothen_kreffti,Fish_BenPel,Globicephala_melas,MarineMammals_3,Hunter,Heterotroph,Riccialdelli_pers.com.,NA,
1160,Patagonotothen_ramsayi,Fish_BenPel,Globicephala_melas,MarineMammals_3,Hunter,Heterotroph,Riccialdelli_pers.com.,NA,
1161,Detritus,Non-living,Glycera_capitata,Polychaeta,Deposit-feeder,Detritus,Jumars_etal_2015,https://doi.org/10.1146/annurev-marine-010814-020007,
1162,Eunereis_patagonica,Polychaeta,Glycera_capitata,Polychaeta,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Nereididae,Inferred from Nereididae
1163,Nicon_maculata,Polychaeta,Glycera_capitata,Polychaeta,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Nereididae,Inferred from Nereididae
1164,Syllidae,Polychaeta,Glycera_capitata,Polychaeta,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Syllidae,
1165,Cumacea *,Cumacea,Glycera_capitata,Polychaeta,Hunter,Heterotroph,Retiere_1967,See LeonGonzalez_etal_2009 (pag 215),* consultar S. Calla
1166,Detritus,Non-living,Glycera_papillosa,Polychaeta,Deposit-feeder,Detritus,Jumars_etal_2015,https://doi.org/10.1146/annurev-marine-010814-020007,Inferred from Glycera_capitata
1167,Eunereis_patagonica,Polychaeta,Glycera_papillosa,Polychaeta,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Nereididae,Inferred from Nereididae
1168,Nicon_maculata,Polychaeta,Glycera_papillosa,Polychaeta,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Nereididae,Inferred from Nereididae
1169,Syllidae,Polychaeta,Glycera_papillosa,Polychaeta,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Syllidae,
1170,Cumacea *,Cumacea,Glycera_papillosa,Polychaeta,Hunter,Heterotroph,Retiere_1967,See LeonGonzalez_etal_2009 (pag 215),* consultar S. Calla
1171,Rhincalanus_gigas,Copepoda,Gorgonocephalus_chilensis,Echinodermata,Hunter,Heterotroph,GATEWAy,https://doi.org/10.25829/iDiv.283-3-756,
1172,Calanus_spp,Copepoda,Gorgonocephalus_chilensis,Echinodermata,Hunter,Heterotroph,GATEWAy,https://doi.org/10.25829/iDiv.283-3-756,
1173,Zooplankton *,Zooplankton,Grammaria_abietina,Cnidaria,Suspension-feeder,Heterotroph,Encyclopedia of Life,https://eol.org/pages/46552151,* need to be more specific (which Zooplankton?)
1174,Coscinodiscus_sp,Diatoms,Grimothea_gregaria,Decapoda,Suspension-feeder,Primary producer,Vinuesa&Varisco_2007,http://dx.doi.org/10.4067/S0717-71782007000200003,
1175,Echinoidea *,Echinodermata,Grimothea_gregaria,Decapoda,Hunter,Heterotroph,Vinuesa&Varisco_2007,http://dx.doi.org/10.4067/S0717-71782007000200003,
1176,Holothuroidea *,Echinodermata,Grimothea_gregaria,Decapoda,Hunter,Heterotroph,Vinuesa&Varisco_2007,http://dx.doi.org/10.4067/S0717-71782007000200003,
1177,Ophiuroidea *,Echinodermata,Grimothea_gregaria,Decapoda,Hunter,Heterotroph,Vinuesa&Varisco_2007,http://dx.doi.org/10.4067/S0717-71782007000200003,
1178,Foraminifera,Foraminifera,Grimothea_gregaria,Decapoda,Suspension-feeder,Primary producer,Vinuesa&Varisco_2007,http://dx.doi.org/10.4067/S0717-71782007000200003,
1179,Polychaeta *,Polychaeta,Grimothea_gregaria,Decapoda,Hunter,Heterotroph,Vinuesa&Varisco_2007,http://dx.doi.org/10.4067/S0717-71782007000200003,
1180,Porifera *,Porifera,Grimothea_gregaria,Decapoda,Hunter,Heterotroph,Vinuesa&Varisco_2007,http://dx.doi.org/10.4067/S0717-71782007000200003,
1181,Cumacea *,Cumacea,Grimothea_gregaria,Decapoda,Hunter,Heterotroph,Encyclopedia of Life,https://eol.org/pages/46505264,* need to be more specific (which Cumacea?)
1182,Emiliania_huxleyi,Coccolithophorids,Gymnodinium_sp,Dinoflagellates,Suspension-feeder,Primary producer,Encyclopedia of Life,https://eol.org/pages/901805,
1183,Phaeocystis_antarctica,Coccolithophorids,Gymnodinium_sp,Dinoflagellates,Suspension-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Gymnodinium&targetTaxon,
1184,Coscinodiscus_sp,Diatoms,Gymnodinium_sp,Dinoflagellates,Suspension-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Gymnodinium&targetTaxon,
1185,Thalassionema_nitzschioides,Diatoms,Gymnodinium_sp,Dinoflagellates,Suspension-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Gymnodinium&targetTaxon,
1186,Synechococcus_sp,Picophytoplankton,Gymnodinium_sp,Dinoflagellates,Suspension-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Gymnodinium&targetTaxon,
1187,Diatoms_benthic,Diatoms,Gyrodinium_sp,Dinoflagellates,Suspension-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Gyrodinium&targetTaxon,* need to be more specific (which Bacillariophyceae?)
1188,Diatoms_centric,Diatoms,Gyrodinium_sp,Dinoflagellates,Suspension-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Gyrodinium&targetTaxon,* need to be more specific (which Bacillariophyceae?)
1189,Diatoms_pennate,Diatoms,Gyrodinium_sp,Dinoflagellates,Suspension-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Gyrodinium&targetTaxon,* need to be more specific (which Bacillariophyceae?)
1190,Zooplankton *,Zooplankton,Halecium_beanii,Cnidaria,Suspension-feeder,Heterotroph,Encyclopedia of Life,https://eol.org/pages/46551948,* need to be more specific (which Zooplankton?)
1191,Zooplankton *,Zooplankton,Halecium_delicatulum,Cnidaria,Suspension-feeder,Heterotroph,Encyclopedia of Life,https://eol.org/pages/46551931,* need to be more specific (which Zooplankton?)
1192,Zooplankton *,Zooplankton,Halecium_jaederholmi,Cnidaria,Suspension-feeder,Heterotroph,Encyclopedia of Life,https://eol.org/pages/46551988,* need to be more specific (which Zooplankton?)
1193,Aglaophamus_virginis,Polychaeta,Halicarcinus_planatus,Decapoda,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Aglaophamus,
1194,Detritus,Non-living,Halicarcinus_planatus,Decapoda,Suspension-feeder,Detritus,LeBourg_PhDTesis_2020,https://www.researchgate.net/publication/342305523_Trophic_ecology_of_Southern_Ocean_sea_stars_Influence_of_environmental_drivers_on_trophic_diversity,
1195,Amphipoda *,Amphipoda,Halicarcinus_planatus,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,* sp < 25 mm. Consultar M Diez
1196,Isopoda *,Isopoda,Halicarcinus_planatus,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,* sp < 25 mm. Consultar M Diez
1197,Azadinium_sp,Dinoflagellates,Halichondrida,Porifera,Suspension-feeder,Primary producer,Koopmans_etal_2015,https://doi.org/10.1007/s10126-014-9594-8,Inferred from Halichondria_panicea
1198,Dinoflagellates_heterosol,Dinoflagellates,Halichondrida,Porifera,Suspension-feeder,Heterotroph,Koopmans_etal_2015,https://doi.org/10.1007/s10126-014-9594-8,Inferred from Halichondria_panicea
1199,Gymnodinium_sp,Dinoflagellates,Halichondrida,Porifera,Suspension-feeder,Primary producer,Koopmans_etal_2015,https://doi.org/10.1007/s10126-014-9594-8,Inferred from Halichondria_panicea
1200,Bacteria,Bacteria,Halichondrida,Porifera,Suspension-feeder,Bacteria,Lüskow_etal_2019,https://doi.org/10.3354/meps12785,Inferred from Halichondria_panicea
1201,Diatoms_benthic,Diatoms,Halichondrida,Porifera,Suspension-feeder,Primary producer,Lüskow_etal_2019,https://doi.org/10.3354/meps12785,Inferred from Halichondria_panicea
1202,Diatoms_centric,Diatoms,Halichondrida,Porifera,Suspension-feeder,Primary producer,Lüskow_etal_2019,https://doi.org/10.3354/meps12785,Inferred from Halichondria_panicea
1203,Diatoms_pennate,Diatoms,Halichondrida,Porifera,Suspension-feeder,Primary producer,Lüskow_etal_2019,https://doi.org/10.3354/meps12785,Inferred from Halichondria_panicea
1204,Diatoms_benthic,Diatoms,Haliclona_sp,Porifera,Suspension-feeder,Primary producer,Marina_etal_2018,https://doi.org/10.1016/j.ecss.2017.10.015,Inferred from Potter Cove FW (Antarctic Peninsula)
1205,Diatoms_centric,Diatoms,Haliclona_sp,Porifera,Suspension-feeder,Primary producer,Marina_etal_2018,https://doi.org/10.1016/j.ecss.2017.10.015,Inferred from Potter Cove FW (Antarctic Peninsula)
1206,Diatoms_pennate,Diatoms,Haliclona_sp,Porifera,Suspension-feeder,Primary producer,Marina_etal_2018,https://doi.org/10.1016/j.ecss.2017.10.015,Inferred from Potter Cove FW (Antarctic Peninsula)
1207,Detritus,Non-living,Haliclona_sp,Porifera,Suspension-feeder,Detritus,Marina_etal_2018,https://doi.org/10.1016/j.ecss.2017.10.015,Inferred from Potter Cove FW (Antarctic Peninsula)
1208,Detritus,Non-living,Haliclona_sp,Porifera,Suspension-feeder,Detritus,Marina_etal_2018,https://doi.org/10.1016/j.ecss.2017.10.015,Inferred from Potter Cove FW (Antarctic Peninsula)
1209,Emiliania_huxleyi,Coccolithophorids,Haliclona_sp,Porifera,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
1210,Phaeocystis_antarctica,Coccolithophorids,Haliclona_sp,Porifera,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
1211,Azadinium_sp,Dinoflagellates,Haliclona_sp,Porifera,Suspension-feeder,Primary producer,Ruppert_etal_2004,"Ruppert, E. E., Fox, R. S., & Barnes, R. D. (2004). Invertebrate zoology: a functional evolutionary approach. Brooks/Cole Publishing Company.",Inferred from Porifera
1212,Dinophysis_acuminata,Dinoflagellates,Haliclona_sp,Porifera,Suspension-feeder,Primary producer,Ruppert_etal_2004,"Ruppert, E. E., Fox, R. S., & Barnes, R. D. (2004). Invertebrate zoology: a functional evolutionary approach. Brooks/Cole Publishing Company.",Inferred from Porifera
1213,Foraminifera,Foraminifera,Haliclona_sp,Porifera,Suspension-feeder,Heterotroph,Ruppert_etal_2004,"Ruppert, E. E., Fox, R. S., & Barnes, R. D. (2004). Invertebrate zoology: a functional evolutionary approach. Brooks/Cole Publishing Company.",Inferred from Porifera
1214,Synechococcus_sp,Picophytoplankton,Haliclona_sp,Porifera,Suspension-feeder,Primary producer,Ruppert_etal_2004,"Ruppert, E. E., Fox, R. S., & Barnes, R. D. (2004). Invertebrate zoology: a functional evolutionary approach. Brooks/Cole Publishing Company.",Inferred from Porifera
1215,Dictyocha_speculum,Silicoflagellates,Haliclona_sp,Porifera,Suspension-feeder,Primary producer,Ruppert_etal_2004,"Ruppert, E. E., Fox, R. S., & Barnes, R. D. (2004). Invertebrate zoology: a functional evolutionary approach. Brooks/Cole Publishing Company.",Inferred from Porifera
1216,Cyrtostrombidium_sp,Ciliates,Halipteris_africana,Cnidaria,Suspension-feeder,Heterotroph,Marina_etal_2018,https://doi.org/10.1016/j.ecss.2017.10.015,"Inferred from Malacobelemnon daytoni (Pennatulacea, Potter Cove FW)"
1217,Laboea_strobila,Ciliates,Halipteris_africana,Cnidaria,Suspension-feeder,Heterotroph,Marina_etal_2018,https://doi.org/10.1016/j.ecss.2017.10.015,"Inferred from Malacobelemnon daytoni (Pennatulacea, Potter Cove FW)"
1218,Lohmanniella_sp,Ciliates,Halipteris_africana,Cnidaria,Suspension-feeder,Heterotroph,Marina_etal_2018,https://doi.org/10.1016/j.ecss.2017.10.015,"Inferred from Malacobelemnon daytoni (Pennatulacea, Potter Cove FW)"
1219,Strobilidium_sp,Ciliates,Halipteris_africana,Cnidaria,Suspension-feeder,Heterotroph,Marina_etal_2018,https://doi.org/10.1016/j.ecss.2017.10.015,"Inferred from Malacobelemnon daytoni (Pennatulacea, Potter Cove FW)"
1220,Strombidinopsis_sp,Ciliates,Halipteris_africana,Cnidaria,Suspension-feeder,Heterotroph,Marina_etal_2018,https://doi.org/10.1016/j.ecss.2017.10.015,"Inferred from Malacobelemnon daytoni (Pennatulacea, Potter Cove FW)"
1221,Strombidium_conicum,Ciliates,Halipteris_africana,Cnidaria,Suspension-feeder,Heterotroph,Marina_etal_2018,https://doi.org/10.1016/j.ecss.2017.10.015,"Inferred from Malacobelemnon daytoni (Pennatulacea, Potter Cove FW)"
1222,Strombidium_sp,Ciliates,Halipteris_africana,Cnidaria,Suspension-feeder,Heterotroph,Marina_etal_2018,https://doi.org/10.1016/j.ecss.2017.10.015,"Inferred from Malacobelemnon daytoni (Pennatulacea, Potter Cove FW)"
1223,Diatoms_benthic,Diatoms,Halipteris_africana,Cnidaria,Suspension-feeder,Primary producer,Marina_etal_2018,https://doi.org/10.1016/j.ecss.2017.10.015,Inferred from Potter Cove FW (Antarctic Peninsula)
1224,Dinoflagellates_heterosol,Dinoflagellates,Halipteris_africana,Cnidaria,Suspension-feeder,Heterotroph,Marina_etal_2018,https://doi.org/10.1016/j.ecss.2017.10.015,"Inferred from Malacobelemnon daytoni (Pennatulacea, Potter Cove FW)"
1225,Detritus,Non-living,Halipteris_africana,Cnidaria,Suspension-feeder,Detritus,Baillon_etal_2015,https://doi.org/10.1111/azo.12141,
1226,Phaeocystis_antarctica,Coccolithophorids,Haplocheira_barbimana_robusta,Amphipoda,Suspension-feeder,Primary producer,GATEWAy,https://doi.org/10.25829/iDiv.283-3-756,Inferred from Haplocheira plumosa
1227,Diatoms_centric,Diatoms,Haplocheira_barbimana_robusta,Amphipoda,Suspension-feeder,Primary producer,GATEWAy,https://doi.org/10.25829/iDiv.283-3-756,Inferred from Haplocheira plumosa
1228,Diatoms_pennate,Diatoms,Haplocheira_barbimana_robusta,Amphipoda,Suspension-feeder,Primary producer,GATEWAy,https://doi.org/10.25829/iDiv.283-3-756,Inferred from Haplocheira plumosa
1229,Rhizosolenia_crassa,Diatoms,Haplocheira_barbimana_robusta,Amphipoda,Suspension-feeder,Primary producer,GATEWAy,https://doi.org/10.25829/iDiv.283-3-756,Inferred from Haplocheira plumosa
1230,Dinoflagellates_heterosol,Dinoflagellates,Haplocheira_barbimana_robusta,Amphipoda,Suspension-feeder,Primary producer,GATEWAy,https://doi.org/10.25829/iDiv.283-3-756,Inferred from Haplocheira plumosa
1231,Detritus,Non-living,Haplocheira_barbimana_robusta,Amphipoda,Suspension-feeder,Detritus,GATEWAy,https://doi.org/10.25829/iDiv.283-3-756,Inferred from Haplocheira plumosa
1232,Dictyocha_speculum,Silicoflagellates,Haplocheira_barbimana_robusta,Amphipoda,Suspension-feeder,Primary producer,GATEWAy,https://doi.org/10.25829/iDiv.283-3-756,Inferred from Haplocheira plumosa
1233,Amphipoda *,Amphipoda,Harmothoe_sp,Polychaeta,Hunter,Heterotroph,Jumars_etal_2015,https://doi.org/10.1146/annurev-marine-010814-020007,Inferred from Harmothoe_imbricata; * need to be more specific (which Amphipoda?)
1234,Diatoms_benthic,Diatoms,Harmothoe_sp,Polychaeta,Deposit-feeder,Primary producer,Jumars_etal_2015,https://doi.org/10.1146/annurev-marine-010814-020007,* need to be more specific (which Bacillariophyceae?)
1235,Diatoms_centric,Diatoms,Harmothoe_sp,Polychaeta,Deposit-feeder,Primary producer,Jumars_etal_2015,https://doi.org/10.1146/annurev-marine-010814-020007,* need to be more specific (which Bacillariophyceae?)
1236,Diatoms_pennate,Diatoms,Harmothoe_sp,Polychaeta,Deposit-feeder,Primary producer,Jumars_etal_2015,https://doi.org/10.1146/annurev-marine-010814-020007,* need to be more specific (which Bacillariophyceae?)
1237,Porifera *,Porifera,Harmothoe_sp,Polychaeta,Hunter,Heterotroph,Jumars_etal_2015,https://doi.org/10.1146/annurev-marine-010814-020007,Inferred from Harmothoe_imbricata; * need to be more specific (which Porifera?)
1238,Foraminifera,Foraminifera,Harmothoe_sp,Polychaeta,Deposit-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Foraminifera,
1239,Colossendeis_megalonyx,Benthos_Misc,Harmothoe_sp,Polychaeta,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Harmothoe,
1240,Bryozoa,Bryozoa,Harmothoe_sp,Polychaeta,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Harmothoe,
1241,Bryozoa,Bryozoa,Harmothoe_sp,Polychaeta,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Harmothoe,
1242,Hydrozoa *,Cnidaria,Harmothoe_sp,Polychaeta,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Harmothoe,* need to be more specific (which Hydrozoa?)
1243,Holothuroidea *,Echinodermata,Harmothoe_sp,Polychaeta,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Harmothoe,* need to be more specific (which Holothuroidea?)
1244,Isopoda *,Isopoda,Harmothoe_sp,Polychaeta,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Harmothoe,* need to be more specific (which Isopoda?)
1245,Detritus,Non-living,Harmothoe_sp,Polychaeta,Deposit-feeder,Detritus,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Harmothoe,
1246,Zooplankton *,Zooplankton,Hebella_striata,Cnidaria,Suspension-feeder,Heterotroph,Encyclopedia of Life,https://eol.org/pages/46553285,* need to be more specific (which Zooplankton?)
1247,Detritus,Non-living,Hemilamprops_chilensis,Cumacea,Deposit-feeder,Detritus,Roccatagliata_pers.com.,NA,
1248,Bacteria,Bacteria,Henricia_obesa,Echinodermata,Suspension-feeder,Primary producer,Anderson_1960,https://www.jstor.org/stable/1539257,Inferred from suspended particles feeding
1249,Diatoms_centric,Diatoms,Henricia_obesa,Echinodermata,Suspension-feeder,Primary producer,Anderson_1960,https://www.jstor.org/stable/1539257,Inferred from suspended particles feeding
1250,Diatoms_pennate,Diatoms,Henricia_obesa,Echinodermata,Suspension-feeder,Primary producer,Anderson_1960,https://www.jstor.org/stable/1539257,Inferred from suspended particles feeding
1251,Foraminifera,Foraminifera,Henricia_obesa,Echinodermata,Suspension-feeder,Primary producer,Anderson_1961,https://www.jstor.org/stable/1539257,Inferred from suspended particles feeding
1252,Diatoms_benthic,Diatoms,Henricia_obesa,Echinodermata,Suspension-feeder,Primary producer,Anderson_1962,https://www.jstor.org/stable/1539257,Inferred from suspended particles feeding
1253,Bacteria,Bacteria,Henricia_studeri,Echinodermata,Suspension-feeder,Primary producer,Anderson_1963,https://www.jstor.org/stable/1539257,Inferred from suspended particles feeding
1254,Diatoms_centric,Diatoms,Henricia_studeri,Echinodermata,Suspension-feeder,Primary producer,Anderson_1964,https://www.jstor.org/stable/1539257,Inferred from suspended particles feeding
1255,Diatoms_pennate,Diatoms,Henricia_studeri,Echinodermata,Suspension-feeder,Primary producer,Anderson_1965,https://www.jstor.org/stable/1539257,Inferred from suspended particles feeding
1256,Foraminifera,Foraminifera,Henricia_studeri,Echinodermata,Suspension-feeder,Primary producer,Anderson_1966,https://www.jstor.org/stable/1539257,Inferred from suspended particles feeding
1257,Diatoms_benthic,Diatoms,Henricia_studeri,Echinodermata,Suspension-feeder,Primary producer,Anderson_1967,https://www.jstor.org/stable/1539257,Inferred from suspended particles feeding
1258,Zooplankton *,Zooplankton,Hermadion_magalhaensi,Polychaeta,Hunter,Heterotroph,Encyclopedia of Life,https://eol.org/pages/460767,
1259,Synechococcus_sp,Picophytoplankton,Hexactinellida,Porifera,Suspension-feeder,Primary producer,Pile&Young_2006,https://doi.org/10.1016/j.dsr.2006.03.008,Inferred from Hexactinellida Sericolophus_hawaiicus
1260,Bacteria,Bacteria,Hexactinellida,Porifera,Suspension-feeder,Bacteria,Yahel_etal_2007,https://doi.org/10.4319/lo.2007.52.1.0428,
1261,Gyrodinium_sp,Dinoflagellates,Hexactinellida,Porifera,Suspension-feeder,Heterotroph,Yahel_etal_2007,https://doi.org/10.4319/lo.2007.52.1.0428,Inferred from Pico and Nano Heterotrophs
1262,Protoperidinium_sp,Dinoflagellates,Hexactinellida,Porifera,Suspension-feeder,Heterotroph,Yahel_etal_2007,https://doi.org/10.4319/lo.2007.52.1.0428,Inferred from Pico and Nano Heterotrophs
1263,Foraminifera,Foraminifera,Hexactinellida,Porifera,Suspension-feeder,Heterotroph,Yahel_etal_2007,https://doi.org/10.4319/lo.2007.52.1.0428,Inferred from Pico and Nano Heterotrophs
1264,Emiliania_huxleyi,Coccolithophorids,Hiatella_sp,Bivalvia,Suspension-feeder,Primary producer,Petersen_etal_2003,https://doi.org/10.1007/s00300-003-0483-2,
1265,Diatoms_benthic,Phytoplankton,Hiatella_sp,Bivalvia,Suspension-feeder,Primary producer,Petersen_etal_2003,https://doi.org/10.1007/s00300-003-0483-2,
1266,Diatoms_centric,Phytoplankton,Hiatella_sp,Bivalvia,Suspension-feeder,Primary producer,Petersen_etal_2003,https://doi.org/10.1007/s00300-003-0483-2,
1267,Diatoms_pennate,Phytoplankton,Hiatella_sp,Bivalvia,Suspension-feeder,Primary producer,Petersen_etal_2003,https://doi.org/10.1007/s00300-003-0483-2,
1268,Zooplankton *,Zooplankton,Hincksella_stolonifera,Cnidaria,Suspension-feeder,Heterotroph,Encyclopedia of Life,https://eol.org/pages/46553255,* need to be more specific (which Zooplankton?)
1269,Convexella_magelhaenica,Cnidaria,Hippasteria_falklandica,Echinodermata,Hunter,Heterotroph,Mah_2006,https://repository.si.edu/bitstream/handle/10088/21587/iz_Circeaster_Mah.pdf,Inferred from Octocoral
